scanID,Status,Frame0,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10,Frame11,Frame12,Frame13,Frame14,Frame15,3dPose,Subset,npIndex
97270a5a600de3eb971f2d6410f1bd3b,,,,,,,,,,,,,,,,,,,train,718.0
af9c6a2eef8d8e112f368ce198e72885,,,,,,,,,,,,,,,,,,,train,843.0
6ad2f3e44e78a904d17965f91148bae7,,,,,,,,,,,,,,,,,,,train,484.0
59081d7fe1e53727936bb79c28fdc514,,,,,,,,,,,,,,,,,,,train,396.0
71dd01b1d821d8ae2097bc61c35fcf46,,,,,,,,,,,,,,,,,,,train,520.0
c44618f0002a92c718fca2586250af52,,,,,,,,,,,,,,,,,,,train,953.0
b44e79c5283d5b7aa587ac26c8f3803a,,,,,,,,,,,,,,,,,,,train,867.0
a575d13392462838ee7b910b42c5758c,,,,,,,,,,,,,,,,,,,train,796.0
9a2322ff03072fd89eb210b9ead03db3,,,,,,,,,,,,,,,,,,,train,733.0
01c08047f617de893bef104fb309203a,,,,,,,,,,,,,,,,,,,train,7.0
690c0567ddd681f71652841feab25cea,,,,,,,,,,,,,,,,,,,train,478.0
aa21ee484b1cdea2d10fe9c7114f9c69,,,,,,,,,,,,,,,,,,,train,815.0
518bbd4571e6938d6e9909ea01ff7d59,,,,,,,,,,,,,,,,,,,train,364.0
6bd29eb18f21ae52a50764c88dc22a46,,,,,,,,,,,,,,,,,,,train,488.0
fd3111f15da4a2052b2b50bfc5ef6465,,,,,,,,,,,,,,,,,,,train,1238.0
9cfeefcaa14b9f5265a5675a75871d69,,,,,,,,,,,,,,,,,,,train,746.0
126b0c189e0e23e74a9ac1fbd1f63d78,,,,,,,,,,,,,,,,,,,train,76.0
678074e9d3aa9ab9fec3f348002f5ca0,,,,,,,,,,,,,,,,,,,train,467.0
104e284349ffe68378745fc8c5638eab,,,,,,,,,,,,,,,,,,,train,68.0
b805325a87f8132b90efccfe3a024023,,,,,,,,,,,,,,,,,,,train,890.0
f19f248adb562842f69fe8255e50a3b6,,,,,,,,,,,,,,,,,,,train,1179.0
5b900a35f3e9591914ea328cacb73dfa,,,,,,,,,,,,,,,,,,,train,411.0
37acb3827a8b9421866d55863974600a,,,,,,,,,,,,,,,,,,,train,243.0
613c4740f8c1157cbe33dcc5459ff230,,,,,,,,,,,,,,,,,,,train,437.0
e984c01d47f95816b214ea29ff943660,,,,,,,,,,,,,,,,,,,train,1137.0
54becfebc071bf769a187bd50981f186,,,,,,,,,,,,,,,,,,,train,375.0
f35a31e8b666ba97841c98ae6a26f3ef,,,,,,,,,,,,,,,,,,,train,1185.0
b414f08238785469af4ae86d24bdc75a,,,,,,,,,,,,,,,,,,,train,862.0
7a591b6ca71ad9f01eea3cfc369f0a94,,,,,,,,,,,,,,,,,,,train,555.0
ae83b78e169115d03dde161acfe4fd3a,,,,,,,,,,,,,,,,,,,train,840.0
227c865074c91b6a1f51ee7b5e3b8eec,,,,,,,,,,,,,,,,,,,train,151.0
974e2e04850b2183f18a22504b175400,,,,,,,,,,,,,,,,,,,train,719.0
6ec5ce5500d9ce14887e64f47486ad5f,,,,,,,,,,,,,,,,,,,train,506.0
e4e72e96bffb21e55381667911281616,,,,,,,,,,,,,,,,,,,train,1117.0
0d925b71485ba1f293ef8abb53fcd141,,,,,,,,,,,,,,,,,,,train,55.0
5a806e982579536f2aaae0a6b69ad680,,,,,,,,,,,,,,,,,,,train,404.0
ac2ad8676ad36fa4cde667299812c159,,,,,,,,,,,,,,,,,,,train,824.0
dea2fc4ea167126d84550520809fe255,,,,,,,,,,,,,,,,,,,train,1081.0
18937e29f0860c3178970542a16cc73b,,,,,,,,,,,,,,,,,,,train,111.0
0cc766de2bb64f0b38488616089a7249,,,,,,,,,,,,,,,,,,,train,52.0
595023589b6e637b55991878ac62a1f8,,,,,,,,,,,,,,,,,,,train,397.0
e06b9551603d329dfe720f67e37ce87b,,,,,,,,,,,,,,,,,,,train,1087.0
5e429137784baf5646211dcc8c16ca51,,,,,,,,,,,,,,,,,,,train,429.0
1ab5bb6f62bc7c458ae6d3e3117bb129,,,,,,,,,,,,,,,,,,,train,122.0
84bc03dcb73e43a4dce2848ae31fef10,,,,,,,,,,,,,,,,,,,train,610.0
1706604b5f800a4d92e5f8df7280552c,,,,,,,,,,,,,,,,,,,train,102.0
9d8507560dbc170b51733accea6a1922,,,,,,,,,,,,,,,,,,,train,749.0
667e6cb559880b13e123970d7d443a76,,,,,,,,,,,,,,,,,,,train,461.0
a28ce29c9189adb38ad0a9550fa9b058,,,,,,,,,,,,,,,,,,,train,780.0
53f167191f3ad1500589f4bce46b57fa,,,,,,,,,,,,,,,,,,,train,372.0
ccbe487e56d6172e1ac7af3d42ed2324,,,,,,,,,,,,,,,,,,,train,999.0
0fc066d8ab1c5a6a42b636c1fc5876a6,,,,,,,,,,,,,,,,,,,train,63.0
203048c0dd673ed912a09dbe0d82bcd4,,,,,,,,,,,,,,,,,,,train,148.0
87a11a5d8d1b59baefbcbd039422ead5,,,,,,,,,,,,,,,,,,,train,629.0
d43c9a74e2ba4b26b9017cbe849f5e24,,,,,,,,,,,,,,,,,,,train,1035.0
acbd8470813a92fd5ff9c6d2c33ac614,,,,,,,,,,,,,,,,,,,train,828.0
4f64179732ea872aec9e6e6614ac01da,,,,,,,,,,,,,,,,,,,train,358.0
6da86ab65a142db9db61c6c0db7d7e2e,,,,,,,,,,,,,,,,,,,train,500.0
f43eaa14eb598d744ebbca0c3cce454b,,,,,,,,,,,,,,,,,,,train,1189.0
4c2579956b3a063f1f5d4a26ec99a8bb,,,,,,,,,,,,,,,,,,,train,339.0
20aba63aaace0e18cbbe6360592ac450,,,,,,,,,,,,,,,,,,,train,149.0
eac3d5c446fc041486d325a648a1e72c,,,,,,,,,,,,,,,,,,,train,1144.0
9472ab23e76ac42289054e70d1ce0178,,,,,,,,,,,,,,,,,,,train,704.0
d9e78bb7400bd4f8d6cdfb311bad9df0,,,,,,,,,,,,,,,,,,,train,1063.0
80485ccbde4676532baeed703b91ee9b,,,,,,,,,,,,,,,,,,,train,574.0
412d88bd9a4612b71759fa802a27f19e,,,,,,,,,,,,,,,,,,,train,283.0
5bdd4c485ba57b136ce5c3e264bcb84a,,,,,,,,,,,,,,,,,,,train,414.0
6717cc0ebcc221739baf9112b27c8181,,,,,,,,,,,,,,,,,,,train,463.0
9b022ed39792ee3bc6c28050ef9d3c2b,,,,,,,,,,,,,,,,,,,train,739.0
077c5701d8ee08e469ada0ef3b105cba,,,,,,,,,,,,,,,,,,,train,27.0
673f475cab0b37ea79ef7888e01f618c,,,,,,,,,,,,,,,,,,,train,464.0
db792128393f41515b659304359029e2,,,,,,,,,,,,,,,,,,,train,1069.0
d798c87a5b4ad5411079766152aaaddc,,,,,,,,,,,,,,,,,,,train,1051.0
dd6961ebbb026a98f77e61ee670f2e14,,,,,,,,,,,,,,,,,,,train,1078.0
865895a508b0feaa8b136b0eb747668a,,,,,,,,,,,,,,,,,,,train,620.0
71e4417b386a04fdecef5f2888ef5805,,,,,,,,,,,,,,,,,,,train,521.0
7e3b20fbc661625fa1c6a3c76975df51,,,,,,,,,,,,,,,,,,,train,569.0
926907d6e0ae493fc05c1ec208a063c6,,,,,,,,,,,,,,,,,,,train,699.0
c59fb84d47db64a39e28c0fdd46cf543,,,,,,,,,,,,,,,,,,,train,962.0
ba9dadfc746b15025bf962aa860c143f,,,,,,,,,,,,,,,,,,,train,903.0
57bb874dd7a2fd4ba0f5f712285e3125,,,,,,,,,,,,,,,,,,,train,387.0
a27f030d3ac41d4ef451b810eb856204,,,,,,,,,,,,,,,,,,,train,778.0
a2cb3100986469b022639b21afd6dafa,,,,,,,,,,,,,,,,,,,train,783.0
9e3ed73cf898679f5849315d9daae83a,,,,,,,,,,,,,,,,,,,train,754.0
2fe50818cf314d93b93043f492bd13ce,,,,,,,,,,,,,,,,,,,train,214.0
7312999be0cdddae2ac62adc96240970,,,,,,,,,,,,,,,,,,,train,524.0
ec892048fb389584eac857af4edfc2bd,,,,,,,,,,,,,,,,,,,train,1153.0
f96fe81c61c951792a43cb4851ca3829,,,,,,,,,,,,,,,,,,,train,1214.0
7142e2ff6b927d5154afded4c90e2acd,,,,,,,,,,,,,,,,,,,train,516.0
9e0361fb3db6c25a0fb2e2059cdf9b19,,,,,,,,,,,,,,,,,,,train,751.0
8464ffead51e673a5244a1b5c0c63b86,,,,,,,,,,,,,,,,,,,train,608.0
06f07ef12a24cd5ab6aa457ac8afa2a0,,,,,,,,,,,,,,,,,,,train,23.0
e4169734e5c2599df873d5e1bb019766,,,,,,,,,,,,,,,,,,,train,1111.0
87114abe7ec898d88828d5a74929534f,,,,,,,,,,,,,,,,,,,train,627.0
8697dc7ab1bb4ec709ff3daed6e84c3d,,,,,,,,,,,,,,,,,,,train,624.0
b4f8cdab7e00e33e5cfd233bc3965129,,,,,,,,,,,,,,,,,,,train,872.0
05709d5e54f8fdc77fe233cf7df78b81,,,,,,,,,,,,,,,,,,,train,18.0
435cc314ea7e77733c95bcf05d252259,,,,,,,,,,,,,,,,,,,train,297.0
1b5a2e294e7859c823c86add54067bba,,,,,,,,,,,,,,,,,,,train,123.0
4f5a4f38b6f3ac70a0e6ec9c3992a881,,,,,,,,,,,,,,,,,,,train,357.0
399992e44092a3b7426d424ee6a099c9,,,,,,,,,,,,,,,,,,,train,251.0
0bda1483163734578cfe5ea429347f03,,,,,,,,,,,,,,,,,,,train,47.0
59cecc7efbbba3a9ff8665f803d10be0,,,,,,,,,,,,,,,,,,,train,399.0
994490858bad729c94845b3f9c7c8f9d,,,,,,,,,,,,,,,,,,,train,729.0
d78bcc549aaa09af770f2a05fbc97e5b,,,,,,,,,,,,,,,,,,,train,1050.0
818281be1ffe4daa57fe8fc31b05b0d7,,,,,,,,,,,,,,,,,,,train,581.0
82463fb128063a06c563b3ac48bf9ad4,,,,,,,,,,,,,,,,,,,train,588.0
b7fc53a239e7954a90ba61c2a139bb10,,,,,,,,,,,,,,,,,,,train,889.0
1d02a6fd565d98d9002846a3f1637bb0,,,,,,,,,,,,,,,,,,,train,133.0
6578189b2909138a987514791005ea35,,,,,,,,,,,,,,,,,,,train,455.0
ff8d4d101cc5fb16bb06356f0e5f76a8,,,,,,,,,,,,,,,,,,,train,1244.0
57dca9708440a62fc8c68883ca2616b9,,,,,,,,,,,,,,,,,,,train,388.0
12b3f3c81861b302d87117362b29a02e,,,,,,,,,,,,,,,,,,,train,78.0
6ff4d9c3196536a0c4935afd4535bd1e,,,,,,,,,,,,,,,,,,,train,513.0
99fa06775e6bd29d8a3738ce157209ab,,,,,,,,,,,,,,,,,,,train,732.0
0b8d4ebeeb72a935257f364d36619df1,,,,,,,,,,,,,,,,,,,train,46.0
32b6462e4fa302507f6b7c669a47ca66,,,,,,,,,,,,,,,,,,,train,222.0
0ada538288f0b62b01510b397a8acb9e,,,,,,,,,,,,,,,,,,,train,42.0
6e9654dc8cba519734de9cfaf5474320,,,,,,,,,,,,,,,,,,,train,505.0
fc19a5750ad5328368a5ef1d9775445b,,,,,,,,,,,,,,,,,,,train,1231.0
b41ded8fb8ebac447cbe0c50574fc9ed,,,,,,,,,,,,,,,,,,,train,863.0
09a8fdd43905244c6626e15385c9ae22,,,,,,,,,,,,,,,,,,,train,38.0
f1f7013b38a66e953d72deaa07de06a9,,,,,,,,,,,,,,,,,,,train,1182.0
cb106208ccd87780a94d31c957f32b7a,,,,,,,,,,,,,,,,,,,train,987.0
11a15dba3b885f01afe77baa3c8af99f,,,,,,,,,,,,,,,,,,,train,71.0
66785ad57aecc8659e794371bb0d61af,,,,,,,,,,,,,,,,,,,train,460.0
6e5b2c089b7494dad05014132b1a38a0,,,,,,,,,,,,,,,,,,,train,503.0
53f844c24da6ba92e79a056cd4aa3627,,,,,,,,,,,,,,,,,,,train,373.0
d7a8062e75c923422414be87ed2802e0,,,,,,,,,,,,,,,,,,,train,1053.0
1b861c23fc370c326ec8342733ef5d84,,,,,,,,,,,,,,,,,,,train,124.0
f876f77244d756c2dc2135fa1688577f,,,,,,,,,,,,,,,,,,,train,1210.0
24af64dae601a79a37f97463e1fc468d,,,,,,,,,,,,,,,,,,,train,161.0
1cb13f156bd436222447dd658180bd96,,,,,,,,,,,,,,,,,,,train,130.0
38fdbc727d99dcf6f22371b5b7c96992,,,,,,,,,,,,,,,,,,,train,248.0
4164487806111c3afc30aa1fa6c1ed90,,,,,,,,,,,,,,,,,,,train,287.0
0a54f0d947f8fdc614d2a6031ecbb661,,,,,,,,,,,,,,,,,,,train,40.0
98dcd7ae27cc801d639e37441d8243c9,,,,,,,,,,,,,,,,,,,train,727.0
d0673b67054fa70934be1775df4c902f,,,,,,,,,,,,,,,,,,,train,1017.0
83de41660e095242ddb6e1ff369dd710,,,,,,,,,,,,,,,,,,,train,601.0
887b5406149d616263a90a0f56300a3d,,,,,,,,,,,,,,,,,,,train,632.0
911a3a2cf024cd351853164279fc71a5,,,,,,,,,,,,,,,,,,,train,694.0
72ac8e35980553af85d88437fbe2269f,,,,,,,,,,,,,,,,,,,train,523.0
467cfa7996fcdb7e4f5c4d64c2a01de2,,,,,,,,,,,,,,,,,,,train,311.0
2a8bd2653b76d9bb771adccd4037e17b,,,,,,,,,,,,,,,,,,,train,192.0
77e6f30d7fb024b57861075d9cdb2e61,,,,,,,,,,,,,,,,,,,train,542.0
13bc14ee7bc8d31a150b0744a6f1e0fe,,,,,,,,,,,,,,,,,,,train,84.0
c09b39c760062ca51a63322ca317eeb7,,,,,,,,,,,,,,,,,,,train,936.0
8d9fd0230cac0d2adfc1b7276fe1085e,,,,,,,,,,,,,,,,,,,train,673.0
ac486c034628ee4822c99ce2e8481d6a,,,,,,,,,,,,,,,,,,,train,825.0
6f086abfb13481d705d0fb05cf6c06de,,,,,,,,,,,,,,,,,,,train,511.0
cb19f720933b6fe832eed5834c8e4a59,,,,,,,,,,,,,,,,,,,train,988.0
130e2a40398af1cd77de5935b913f577,,,,,,,,,,,,,,,,,,,train,80.0
5cb8d7ef7176edcd0dd38e4c9921f185,,,,,,,,,,,,,,,,,,,train,417.0
416a6888eb7ad8c4416fe0b620435136,,,,,,,,,,,,,,,,,,,train,288.0
fbb1c4df6316910ca0e84ae0b5c2163e,,,,,,,,,,,,,,,,,,,train,1226.0
470973ce5b21e1b7201b7ed56989aef2,,,,,,,,,,,,,,,,,,,train,313.0
792ed192ae09984053eaf22add0aea93,,,,,,,,,,,,,,,,,,,train,550.0
2ada4f0d6f9c06f8003147505e5ab76f,,,,,,,,,,,,,,,,,,,train,193.0
8c503f62abd2f8878d8055b4c3415ff7,,,,,,,,,,,,,,,,,,,train,663.0
6745587060ddcad91da9d933d07719b2,,,,,,,,,,,,,,,,,,,train,465.0
9dd22f1205f3e360807ca157c4887306,,,,,,,,,,,,,,,,,,,train,750.0
bd2504fa78db460fb92eb3764a46b3db,,,,,,,,,,,,,,,,,,,train,918.0
7fdc546be05740661fb1140c615ed179,,,,,,,,,,,,,,,,,,,train,572.0
ad4a88206e1e7843b954997fa019cbe1,,,,,,,,,,,,,,,,,,,train,830.0
bbf660665e2c8e34b80322150484ab4a,,,,,,,,,,,,,,,,,,,train,914.0
e1364472b4f20738c903e93c697fcb04,,,,,,,,,,,,,,,,,,,train,1094.0
be23d382dd434d27fff07915a8714705,,,,,,,,,,,,,,,,,,,train,924.0
8a287749ed34fd0d2ba168e8643cdd73,,,,,,,,,,,,,,,,,,,train,644.0
68f1fbc65b8a12bcae61b077c67dff40,,,,,,,,,,,,,,,,,,,train,476.0
2eba5056e90c67e49c05991580cc7a4e,,,,,,,,,,,,,,,,,,,train,208.0
9586b6aa7eab987758a4d49e5e86bc24,,,,,,,,,,,,,,,,,,,train,711.0
ffefec0cd4e1e2c3fe64bb93f082efdd,,,,,,,,,,,,,,,,,,,train,1246.0
58c28b234cc98d3343b090a6b3940bbd,,,,,,,,,,,,,,,,,,,train,393.0
2adbc01f4fb001d190cb220079444d74,,,,,,,,,,,,,,,,,,,train,194.0
097dd567939b9ec200cbc29749fec135,,,,,,,,,,,,,,,,,,,train,36.0
08dc52d08482393070d8c71b11902636,,,,,,,,,,,,,,,,,,,train,32.0
1d6dd266503bccaae7b8ab100f6fac97,,,,,,,,,,,,,,,,,,,train,136.0
2e5821e97acd99609b783e28e2195e27,,,,,,,,,,,,,,,,,,,train,205.0
48309fc9d12a28f0ba94b8c6d81bc3c0,,,,,,,,,,,,,,,,,,,train,320.0
f6f0834b756940c73a4424cedeaee3b1,,,,,,,,,,,,,,,,,,,train,1205.0
1240199d7b5d6d1c709b13381a198b75,,,,,,,,,,,,,,,,,,,train,74.0
4991020e3a552115864bd523dee8a353,,,,,,,,,,,,,,,,,,,train,328.0
581563edb3ba160ee17081b2efa8a84a,,,,,,,,,,,,,,,,,,,train,389.0
dc86f115cbad5fec85ad22b3d7600e0a,,,,,,,,,,,,,,,,,,,train,1075.0
7c240c6258f8821b191a2019f3068042,,,,,,,,,,,,,,,,,,,train,564.0
068be31bfd5fcc08699a50f08f255d9b,,,,,,,,,,,,,,,,,,,train,22.0
57bb5dc4473179febe969679b2dd6976,,,,,,,,,,,,,,,,,,,train,386.0
a27fac362e5cad47ed4aae5a93e05e48,,,,,,,,,,,,,,,,,,,train,779.0
fb07ddc68370ee1a59ce61a50baf6ae3,,,,,,,,,,,,,,,,,,,train,1223.0
ce8ab5548464940a8a14a813a75500d0,,,,,,,,,,,,,,,,,,,train,1009.0
84c8eb37e1d8b6a31178fb7acde129cc,,,,,,,,,,,,,,,,,,,train,612.0
5555123a4ad6d5e4c856b5ec08035c55,,,,,,,,,,,,,,,,,,,train,377.0
dcfce8ef4dbfbee08ed4a3b203bb7cc4,,,,,,,,,,,,,,,,,,,train,1077.0
ee08cba6fcdc5738a4ebcc8f6d57de03,,,,,,,,,,,,,,,,,,,train,1160.0
f2c1d30f352f6b5ab8dd5da31f85ee1d,,,,,,,,,,,,,,,,,,,train,1183.0
5d4e4482ade1a29b502a3ad9f3a61cfc,,,,,,,,,,,,,,,,,,,train,421.0
7903252d0d108d06e0150d7ed2a752bd,,,,,,,,,,,,,,,,,,,train,547.0
7e93c90e40f7d84fc534a20cd1fc23d3,,,,,,,,,,,,,,,,,,,train,570.0
28970155f9954bbd7d5c737b60a66b5a,,,,,,,,,,,,,,,,,,,train,183.0
090cdcef818e13089bf1898bb3fab820,,,,,,,,,,,,,,,,,,,train,33.0
1680190be2fb589027ff8faadba65a9d,,,,,,,,,,,,,,,,,,,train,98.0
bdfca9b1499c57651bd19b62ebb265f2,,,,,,,,,,,,,,,,,,,train,922.0
5b1477062dee44f3d2c6452d3b721a4e,,,,,,,,,,,,,,,,,,,train,409.0
c40cbc7acb5d68eb8555c4ba72e21a37,,,,,,,,,,,,,,,,,,,train,951.0
b19336a7c5c636d56b742514a6d55812,,,,,,,,,,,,,,,,,,,train,851.0
41584b1d4a8308a51cfb3782ca10661f,,,,,,,,,,,,,,,,,,,train,286.0
6cbda8596c5c9b1e31d4fab9b5a9e02b,,,,,,,,,,,,,,,,,,,train,494.0
0d10b14405f0443be67a75554da778a0,,,,,,,,,,,,,,,,,,,train,54.0
6499c1b7896abcc72bb887a7ae717ba1,,,,,,,,,,,,,,,,,,,train,451.0
8f9a2b34dfa1314c640c68e0777e7ac8,,,,,,,,,,,,,,,,,,,train,686.0
d8710a2be4fa28baec042736d9537ebf,,,,,,,,,,,,,,,,,,,train,1056.0
b130ae39a79d539b350b0a68c9a9d28d,,,,,,,,,,,,,,,,,,,train,849.0
f5fed2604c69f028efba9c92459abe79,,,,,,,,,,,,,,,,,,,train,1199.0
4e2e59c040a6751b0037c15bdf03688b,,,,,,,,,,,,,,,,,,,train,351.0
fc6fc6d5f3f714fbac11dd1491ea2b29,,,,,,,,,,,,,,,,,,,train,1234.0
ee58b1e752416fbd0c0928d1a49a13a6,,,,,,,,,,,,,,,,,,,train,1161.0
ed2e7487fdc2774c9f805bd3d5eaa8bf,,,,,,,,,,,,,,,,,,,train,1156.0
d8da2f1b34a2494131a45785436ad1ba,,,,,,,,,,,,,,,,,,,train,1057.0
3b95713b5eddae2228e1fabe96e54678,,,,,,,,,,,,,,,,,,,train,260.0
452d00e6fb36895567f246b9df3bd947,,,,,,,,,,,,,,,,,,,train,305.0
fcf366a672d2809b0d158180ecb4dd5c,,,,,,,,,,,,,,,,,,,train,1236.0
4dae6bfab32960188953ebb4eb0b1441,,,,,,,,,,,,,,,,,,,train,349.0
bbaa524e135a6810b529354905d260ea,,,,,,,,,,,,,,,,,,,train,910.0
bbf423d16ceedb06938ff4141abf1f64,,,,,,,,,,,,,,,,,,,train,913.0
a663baa68d9f299fd528651f5729d497,,,,,,,,,,,,,,,,,,,train,799.0
68f5497e17d491727d0a27140fbe71cf,,,,,,,,,,,,,,,,,,,train,477.0
7916ae69e88dbb03ba347440f4349ae1,,,,,,,,,,,,,,,,,,,train,549.0
8b4423eb5abdde9fb9d77166fd7641e2,,,,,,,,,,,,,,,,,,,train,655.0
db948894aa7e054cbd17a8298791f2a1,,,,,,,,,,,,,,,,,,,train,1071.0
8c708d9a75d172a718960558f643bf80,,,,,,,,,,,,,,,,,,,train,664.0
3055e50cc9f2f9c1b8f6527c84c06fe4,,,,,,,,,,,,,,,,,,,train,216.0
23c57949a96da1057a7cd07516a9606c,,,,,,,,,,,,,,,,,,,train,155.0
31607601930f54ef5d7dcc4dd11ee822,,,,,,,,,,,,,,,,,,,train,217.0
6f02497b7c4e1a5498cf886e15a9b254,,,,,,,,,,,,,,,,,,,train,510.0
5db153532b62bba69d8076aad7119e57,,,,,,,,,,,,,,,,,,,train,424.0
b4297d5fbeef254f2122d3e15a1a6e3f,,,,,,,,,,,,,,,,,,,train,864.0
5172613dac71e98e249d995f2078c5df,,,,,,,,,,,,,,,,,,,train,363.0
a692257b619fa36451ffdadb0829ca10,,,,,,,,,,,,,,,,,,,train,800.0
df69e0c8d983524f176fd7e36df2625b,,,,,,,,,,,,,,,,,,,train,1082.0
5c9aa96a2254d2477a4a3d0de7ec1821,,,,,,,,,,,,,,,,,,,train,416.0
5e1124e17750e0af2956210a0a0550e3,,,,,,,,,,,,,,,,,,,train,425.0
c5fbd6ce1f6b25fc39e67ad66b215ab1,,,,,,,,,,,,,,,,,,,train,964.0
3775a16c58aed83497088371766a8fb4,,,,,,,,,,,,,,,,,,,train,241.0
aca65c5c87c81afbcaca0985af68f2da,,,,,,,,,,,,,,,,,,,train,827.0
88f487f833ed1ee33af1f99d7135ef97,,,,,,,,,,,,,,,,,,,train,637.0
fcd7df5b42fcd420d03ac7bdec718195,,,,,,,,,,,,,,,,,,,train,1235.0
8e3276ef028ba984450413cd728e9c67,,,,,,,,,,,,,,,,,,,train,678.0
94ad4757826e7c4239d66bda914c616a,,,,,,,,,,,,,,,,,,,train,706.0
e972396f2c525bfc18bfdb300b3510d1,,,,,,,,,,,,,,,,,,,train,1136.0
f94dc7adc9caa23f65f7d28373dc35cc,,,,,,,,,,,,,,,,,,,train,1212.0
e47cf897ff00ef7498e846623a8b8487,,,,,,,,,,,,,,,,,,,train,1114.0
1563ad6be3a748453494848191d5e701,,,,,,,,,,,,,,,,,,,train,90.0
895d15981c8e660962ac61d4544c7e6c,,,,,,,,,,,,,,,,,,,train,640.0
58d8d053c3b4585d4462f5ecb1452cdb,,,,,,,,,,,,,,,,,,,train,394.0
b20748705117326da377c65eb42cf7fc,,,,,,,,,,,,,,,,,,,train,852.0
bf7ad342bee96da373d0108224481323,,,,,,,,,,,,,,,,,,,train,927.0
f77d79b80819f351674f7d1bee0546de,,,,,,,,,,,,,,,,,,,train,1206.0
4b19940919dffa8c6611451e650e7c11,,,,,,,,,,,,,,,,,,,train,335.0
2477652da373365720ae7bdc907e640d,,,,,,,,,,,,,,,,,,,train,159.0
dfc053d81dd99368f5bd66d6d6f32710,,,,,,,,,,,,,,,,,,,train,1084.0
24094a279155bfa04eb2a939eb4fcedd,,,,,,,,,,,,,,,,,,,train,157.0
3c29df87d4c6d7d5681ef1e43a5b54aa,,,,,,,,,,,,,,,,,,,train,263.0
29347e411bf028cb0dc54268bd1482df,,,,,,,,,,,,,,,,,,,train,185.0
7b698050fe145ce976a67d04058212d3,,,,,,,,,,,,,,,,,,,train,559.0
48f1d872def62e5d5150c1a7d64d1196,,,,,,,,,,,,,,,,,,,train,324.0
112c6279f156611fef5f4cf55a9f1a9d,,,,,,,,,,,,,,,,,,,train,70.0
e6268cdf7c7c51ceb6ee2dd76eb8d356,,,,,,,,,,,,,,,,,,,train,1122.0
3f276a1a6cb52c371bad9a651e8e9bbf,,,,,,,,,,,,,,,,,,,train,276.0
f92d8566ff9460451ab42093098a0efe,,,,,,,,,,,,,,,,,,,train,1211.0
3754e3206b38a78269c9d474ffba4698,,,,,,,,,,,,,,,,,,,train,240.0
12b19cfb1d7de04755420e90f3dbd08a,,,,,,,,,,,,,,,,,,,train,77.0
e1305348ab52c29a225d6c6834899718,,,,,,,,,,,,,,,,,,,train,1093.0
53a3d27e5d3f7d1e966b88ee5b58b75c,,,,,,,,,,,,,,,,,,,train,369.0
d313f615dd44b07a6af2869f92665c41,,,,,,,,,,,,,,,,,,,train,1029.0
0c305970b637b3cbcbb8cef4ef935df8,,,,,,,,,,,,,,,,,,,train,48.0
4cf741eef25da490518c9de9637face9,,,,,,,,,,,,,,,,,,,train,345.0
ab9dd96b99ecaf92f410463e788d46db,,,,,,,,,,,,,,,,,,,train,822.0
79e92c5d71d99b4ba4e8067d89e27f5b,,,,,,,,,,,,,,,,,,,train,553.0
17281b53b9a17b1b5fe9ffefac82289f,,,,,,,,,,,,,,,,,,,train,103.0
628cfb55389acec85fffdfc520f3684b,,,,,,,,,,,,,,,,,,,train,445.0
758260238a2837b4acfaf02e05106c33,,,,,,,,,,,,,,,,,,,train,532.0
84bd8ac1e60b5fe6b5069dba094b75e1,,,,,,,,,,,,,,,,,,,train,611.0
6bdc3c87b2b4769f74f40ca81aca43a0,,,,,,,,,,,,,,,,,,,train,489.0
89f3fc686b91265ce292639d61ac7dd5,,,,,,,,,,,,,,,,,,,train,643.0
137cd2942a4d022921fda492ff79d40f,,,,,,,,,,,,,,,,,,,train,83.0
3e5e4ede1b6a4ec767480b261336b1b5,,,,,,,,,,,,,,,,,,,train,271.0
d5c99b34044c1cf8117a70c457a21600,,,,,,,,,,,,,,,,,,,train,1041.0
dc834b5d53aaab3b7cc909a101f3c263,,,,,,,,,,,,,,,,,,,train,1074.0
b4db695df0459cc53b74887e11da9fd8,,,,,,,,,,,,,,,,,,,train,871.0
6c5a7c79e297a94801f128eff424b6d2,,,,,,,,,,,,,,,,,,,train,492.0
2d169e0e2b9822776ec5577c2fe8283e,,,,,,,,,,,,,,,,,,,train,199.0
82c88e8b9f2c84cbfb9c9ab0392e166d,,,,,,,,,,,,,,,,,,,train,594.0
c864d6466ebf808bc293173c9a5df709,,,,,,,,,,,,,,,,,,,train,973.0
1d5dffa877e2d241e39fb155584adca0,,,,,,,,,,,,,,,,,,,train,134.0
8ed75b644170d00153d4883854c559af,,,,,,,,,,,,,,,,,,,train,680.0
03a36512c2c6d71c33b3429b8b59494e,,,,,,,,,,,,,,,,,,,train,14.0
10c7330d0a62c9a217cfe9e2fb5a26c0,,,,,,,,,,,,,,,,,,,train,69.0
e253adde4a0a6733cbf12a8e8a17d2d0,,,,,,,,,,,,,,,,,,,train,1099.0
5cf8530e315c981357990ad176a555e6,,,,,,,,,,,,,,,,,,,train,420.0
9981e66246cd3351ead1820380a394ee,,,,,,,,,,,,,,,,,,,train,730.0
4cafa398999d41cc1bc82c114ca34b77,,,,,,,,,,,,,,,,,,,train,344.0
